"id","linked_id","summary","description","status","url","sha","created","merged","labels"
1657,94,"fix broken Doxygen link","Closes graphviz#1657.","merged","https://gitlab.com/graphviz/graphviz.gitlab.io/-/merge_requests/94","c85d8ab35128564074790ed3a8d776f3c19633d6","2020-06-06 00:03:13.495-04","2020-06-06T22:07:07.704Z","[]"
1943,1745,"Experimental: build docker image in GitLab CI","Starting with just centos7

Following the instructions at https://about.gitlab.com/blog/2019/08/28/building-build-images/.

Haven't set up the environment variables yet.

Should help with the update needed after !1726

Towards #1943","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1745","86b2d6af0a172d087e9ea8bdc1e87b201a169384","2021-02-14 00:07:43.703-05","2021-02-14T03:23:05.166Z","[]"
2222,2858,"Increase stack size for dot MSBUILD project file (avoid crash on larger graphs)","Increase stack size for dot.exe to ~4MB in windows .vcproj file to avoid stack overflow errors on deeper graphs","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2858","e664c0c8a6291e220ec62414c1879fb974c77c85","2022-09-26 00:01:09.209-04","2022-10-15T21:43:06.554Z","[]"
2078,2041,"add a warning when using layout on a non-graph, #2078","Addresses #2078, as well as some clean up opportunities I came across along the way.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2041","c0ad4e963562051fe775be181e8a114fef6e0818","2021-07-08 00:04:42.78-04","2021-07-18T19:50:46.134Z","[]"
2001,1907,"move towards standardizing Python style","This MR attempts to standardize some white space and syntactic usage in the Graphviz Python files. It involves a lot of useless churn, but I think it's better to take the hit now as the amount of Python in the code base is only going to increase.

@magjac maybe you want to review parts of this as it forward-ports generate-configuration-table.py, which I think was only touched by you previously.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1907","d9037dc27707b265fda437359351bf6ba324143f","2021-04-18 00:02:17.17-04","2021-04-24T05:30:45.792Z","[]"
1242,1501,"make lib/ast/*.c #includes unambiguous","This is the next baby step towards #1785 and #1242, following on from !1488. I also cleaned up some other stuff I noticed while driving by.

I'll merge on 2020-08-12 if there are no objections.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1501","dcc5537ce3242ebfd6b8195c7950cfe40c1fd121","2020-08-07 00:07:25.928-04","2020-08-13T02:30:59.054Z","[]"
1371,248,"update download links to new URLs since Graphviz 2.46.0","As of Graphviz commit 2b4eed1cd2e2063e079db64f39d2b74e1040eea5, releases are
hosted on Gitlab. The 2.46.0 release was the first one to go through this
deployment workflow. These changes update the download URLs to note release
2.46.0 is on Gitlab, not on www2.graphviz.org.","merged","https://gitlab.com/graphviz/graphviz.gitlab.io/-/merge_requests/248","a454b66ae3b324827a3c93a86f19ba22e1a53ad3","2021-01-18 00:09:25.387-05","2021-01-22T01:16:09.763Z","[]"
1332,3103,"Revert ""common: do box overlap calculation exclusively on doubles""","While investigating #1332, I discovered I'd accidentally changed the semantics of the triangulation code. This MR reverts the change.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/3103","f0500f15f767f7b08f4e23c18c45a7fed8a9e141","2023-03-12 00:02:17.311-05","2023-03-17T21:15:09.744Z","[]"
2085,2067,"install Python3 to a known path in Windows CI","This avoids a latent problem wherein Python is installed to a directory
containing its version number and the follow on `Path` manipulation was hard
coded to Python 3.9. This would have broken as soon as Python 3.10 became
available through Chocolatey. Closes #2085. Note, I still do not understand why
the documented technique Chocolatey recommends of `refreshenv` does not work.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2067","b958b60642ab38dfeb69d559779ed81bfebe0384","2021-07-23 00:08:36.085-04","2021-07-30T00:52:58.432Z","[]"
1549,1610,"remove legacy MSBuild references to lib/agraph","lib/agraph was removed in b9b3cb9fbf7eabdb63c92abbea83e104ef5b4b04. Related to
#1549.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1610","f42d82337808624467f16fa2bd0949118b134980","2020-10-08 00:06:10.764-04","2020-10-08T14:27:02.401Z","[]"
1759,1512,"Use preinstalled grep instead of installing it in CI","Final step that fixes
https://gitlab.com/graphviz/graphviz/-/issues/1759.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1512","3e93b0a9a10398e383840f0e84470d2d3193e3ff","2020-08-10 00:00:27.91-04","2020-08-10T07:42:21.055Z","[]"
2314,597,"Revert ""Update angles.gv.txt: simplify graphviz representation""","This reverts commit c2573588ca17e7a660a9debd4b704a8b70f08936

Turns out I broke things with this commit, for one good reason (I meant to only inline gradientangle but inlined a lot of things), and one bad reason (https://gitlab.com/graphviz/graphviz/-/issues/2314).","merged","https://gitlab.com/graphviz/graphviz.gitlab.io/-/merge_requests/597","7e273b011c1958dd9fd97cc7016adc39ae9da8bc","2022-11-14 00:07:35.97-05","2022-11-14T09:50:04.885Z","[]"
1836,1477,"CMake installs missing symlinks/copies of dot and gml2gv; related to 1753","Issue #1753 noted a number of missing executables (`gvpr`, `neato`, `gv2gml`, *etc.*) when building with CMake. This change fixes simple cases where multiple commands were symlinked to the same real executable on unix-y platforms but were omitted on Windows due to uneven support of symlinks.

On Windows systems, CMake will now install copies of `dot` or `gml2gv` with the appropriate names (similar to the 2.38 `.msi` behavior); on non-Windows systems, symlinks will be made instead of copies. This is done within CMake/CPack so should work with 'dumb' archives (`.zip`, `.tgz`) as well as smarter installers (`.dmg`, `.exe`, `.msi`)

This MR doesn't address the missing `gvpr` which does not appear to be built under the current CMake configuration. Regardless, this should be a partial fix for #1753.","closed","https://gitlab.com/graphviz/graphviz/-/merge_requests/1477","d1af2c8316aa6bfeac292729cee7606e1a05851d","2020-07-21 00:04:58.198-04","","[]"
1793,2600,"graphml2gv: replace inline stack implementations with generic API","More progress on #1793.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2600","b2c4154dcfe3b4249bf075b75c22b0fe97391fea","2022-04-16 00:04:20.302-04","2022-04-17T22:44:45.295Z","[]"
2102,1760,"fix multiple definitions of CDT variables under MinGW on Windows","Building with MinGW on Windows resulted in lots of build errors of the form:

  …/x86_64-w64-mingw32/bin/ld.exe: CMakeFiles\cdt.dir/objects.a(dtdisc.c.obj):
    dtdisc.c:(.bss+0x0): multiple definition of `Dtset';
    CMakeFiles\cdt.dir/objects.a(dtclose.c.obj):dtclose.c:(.bss+0x0): first
    defined here

The problem is that this environment defines `_WIN32`, so it sees the `__declspec`
alternatives for `CDT_API` in cdt.h. This is fine as GCC understands `__declspec`,
but it results in variable declarations in this header then missing the `extern`
qualifier. GCC’s semantics, in contrast to MSVC, interpret this as a definition
rather than a declaration.

The solution here is to *always* apply `extern` to these declarations, as MSVC is
happy with this as well. This is only addressing the immediate cause, and not
the longer term issue that `__declspec(dllexport)` and `__declspec(dllimport)` in a
Windows build should really be mapped to `__attribute__((visibility(""default"")))`
and `__attribute__((visibility(""hidden"")))` in a non-Windows build, not to `extern`.

Fixes #1940. Thanks to @Synoecium and @swaldhoer for guidance on this fix.

----

@synoecium, @swaldhoer, do you have a chance to review/test this?","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1760","88ca57327b090c4b0003f07e3bd243c95d7c95a4","2021-02-15 00:04:45.622-05","2021-04-24T16:27:24.371Z","[]"
1839,2434,"enable 'dot_builtins' in RPM package","It is not clear why this was excluded. This partially reverts
e5f514b2.

Gitlab: closes #1839","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2434","d9f8d58c43d5572702f61301e46267c174c23260","2022-02-08 00:05:16.425-05","2022-02-09T07:08:32.629Z","[]"
1876,1672,"Stable Release 2.46.0","","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1672","d94465b13f1636f8e3e6a4f6dc69b9301b592534","2020-11-15 00:07:37.714-05","2021-01-18T17:47:32.226Z","[]"
662,1435,"some lib/gvc simplification","Some simplification opportunities I spotted while investigating #662 and friends. The double pointer iteration idiom that's being rephrased here is a common pattern for iterating over linked lists when you need to modify the list mid-iteration. However, none of these loops needed to do this so we can more simply express this with a single-indirect pointer.

I'll merge this on 2020-06-26 if I don't hear objections.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1435","b179cbe6c0207728dd16b337f9d05ab026fe8f77","2020-06-20 00:04:01.777-04","2020-06-27T00:48:08.303Z","[]"
2123,2137,"Add Cygwin CMake build to CI","","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2137","af01a10673582bd81c5a00b4c0f73b05164a45dd","2021-09-02 00:01:00.132-04","2021-09-08T19:08:05.155Z","[]"
1411,1573,"fix: track source line number accurately across newlines in quoted strings","The regex for matching arbitrary content within a quoted string (qstring) was
too broad, matching also newlines. Due to the way Flex preferences regex matches
this prevented the literal newline rule from matching at all within a quoted
string. As a result error messages would reference incorrect line numbers.
Closes #1411.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1573","9bdd24cae96d01fc6b2a940bc87d27edeb5d84a7","2020-09-13 00:01:08.788-04","2020-09-19T03:17:12.127Z","[]"
1998,2631,"replace various SFIO to stderr with C stdio","While it is technically possible to replace the `sfstderr` stream with something
other than stderr or use an SFIO-specific format specifier (e.g. `%!`), nothing
in Graphviz permits this. Thus we know all these instances are actually just
doing basic output to stderr. By replacing them with C stdio, they are more
transparent to the compiler and can be implemented more efficiently.

Gitlab: #1998","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2631","c24d86977b1c580b4daafd0eeb3eb81dbffb230b","2022-04-25 00:01:39.753-04","2022-04-28T15:54:46.059Z","[]"
2088,1,"Builds with CMake and Mingw64 and GTS library.","This fixes the message ""label: area too large for rtree"" on Windows with sfdp/neato/fdp, which appears because GTS is not added to Graphviz after 2.38.0 : See https://gitlab.com/graphviz/graphviz/-/issues/2088

Now it builds with CMake and Mingw64, and GTS.","closed","https://gitlab.com/rchateauneu/graphviz/-/merge_requests/1","01fce40486fc6c7d847eaf4d4f9e8e9a39a6269f","2021-10-10 00:07:55.021-04","","[]"
1965,1353,"brewer.awk: Close file after opening.","macOS awk seems to have a limit to how many files it will open at once.

Fixes this error on macOS awk:

```
$ make
...
awk -f brewer.awk ../../lib/common/brewer_colors
awk: colortmp/brbg7 makes too many open files
 input record number 131, file ../../lib/common/brewer_colors
 source line number 13
make: *** [colors.html] Error 2
```","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1353","8344602f8960b0b6f2444838201e2435b817c744","2020-05-14 00:00:32.228-04","2020-05-28T10:53:38.716Z","[]"
1477,1927,"build: use CMake to control inclusion of some directories","CMake can ensure that the current source and binary directories are
included.  This allows us to remove a number of include directories
from manual inclusion, which paves the road for further reductions.","closed","https://gitlab.com/graphviz/graphviz/-/merge_requests/1927","e168457ed7626613aa871f3d21c9b0692c58f754","2021-04-25 00:08:34.984-04","","[]"
2122,2490,"fix autotools out of source build errors","Fixes #2207 

Sample explanation:

Files in lib/expr need '..' to include generated expr/y.tab.h etc

Command:

(mkdir -p build && cd build && ../configure -q && make)","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2490","0d67f114ab553423c8f0ab1aaef0476c9a6202e2","2022-03-05 00:01:50.886-05","2022-03-12T21:01:25.058Z","[]"
2236,2659,"CI: attempt to fix Gitlab 'cobertura' removal","The `cobertura` keyword was deprecated in March¹ and then completely removed on
2022-05-05,² causing all CI pipelines to now fail. This is an attempt to migrate
to the new syntax. More details in
https://gitlab.com/gitlab-org/gitlab/-/issues/361615.

Gitlab: Fixes #2236

¹ https://gitlab.com/gitlab-org/gitlab/-/commit/eae7dfc843783e270607d71c6db0c1ab6a52a8d1
² https://gitlab.com/gitlab-org/gitlab/-/commit/812408bafae328b81652110fc53c6c6b89e3db81#62c40d79aabcb1ce977904c9c748b08045ff0a85","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2659","5a3bc0af23e1df1d9ca1b88db36d4e9b9906555f","2022-05-06 00:02:29.072-04","2022-05-11T00:01:13.299Z","[]"
1720,1382,"write output of long chain test to /dev/null","This avoids generating a large file in the source tree that we don't need. In my
runs in a Linux VM, this also significantly speeds up the test suite.
Closes #1720.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1382","632fe0bd1cfc6a4f636db4f85206aff6720bdc6b","2020-05-31 00:06:42.773-04","2020-06-02T09:09:21.449Z","[]"
1800,2408,"reformat example code","We don't usually clang-format existing files, but these are used for examples on the website, so it seems worth putting them in a style more reflecting Graphviz' aspirational standard.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2408","6e8ab5f870224443ba65e5d703897f956d9e0aa0","2022-01-16 00:05:58.72-05","2022-01-19T16:16:13.361Z","[]"
1315,1282,"Fix: copy pangoft2-1.dll with correct file name","A typo in gvplugin_pango.vcxproj caused pangoft2-1.dll to be copied as
pango2-1.dll. Fixes #1315.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1282","82610de2304838190d1416735e42e6e21cf0c349","2018-01-28 00:07:19.353-05","2018-03-02T12:11:29.758Z","[]"
2151,2259,"remove Bashism from gvmap.sh","Closes #2151.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2259","6c8bd5c85c087d379e47c991166ab6d20598ae57","2021-10-31 00:00:36.395-04","2021-10-31T18:01:35.901Z","[]"
1709,1495,"fix edge attribute order confusion","Certain edge attributes are constructed in advance of their being seen in the
input because Graphviz knows it may need default values for them. Later, if seen
in the input, the values of these attributes are updated.

This all works fine unless the order in which these initially-defaulted edge
attributes appear in the input does not match the order in which the default
versions are constructed by Graphviz internally. In this case, the order in
which the attributes are seen in the input is used to construct a dictionary of
them, but the original copies are used to index into attribute values.

In the particular test case added in this commit,

  digraph {
    { rank=same; n1; n2 }

    n2 -> n1 [ headport=s, arrowhead=normal ]
  }

arrowhead was constructed with symbol ID 0 and headport was constructed with
symbol ID 1. But then the later parsing of these attributes resulted in a
dictionary where the headport value was in ID 0 and the arrowhead value was in
ID 1. Indexing into this dictionary with the initially constructed E_arrowhead
resulted in incorrectly returning the value ""s"". This caused a spurious error
'Arrow type ""s"" unknown' as well as incorrect graph output.

Fixes #1444. Note that this may just be one of several issues resulting from
using these initially constructed E_* symbols.

I'll merge on 2020-08-10 if there are no objections.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1495","4e727ede4f5181c4650c4aa60427bef8b43d113d","2020-08-05 00:01:01.437-04","2020-08-11T01:35:45.864Z","[]"
2115,2119,"remove SWIG #include malloc.h work arounds","These lines were working around an issue where SWIG-generated code includes the
non-standard header malloc.h This was fixed in SWIG commit
571a84c9e788a8e97517a5d730d0e01edf0085e2 which made it into SWIG v1.3.32
released in 2007. Thus this work around is no longer necessary.

Related to #2115.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2119","c934a8ae35c81ac7f7fc2f27af197b08be0413fe","2021-08-28 00:06:45.154-04","2021-08-30T15:40:44.379Z","[]"
2045,2054,"replace 1-byte strstr calls with strchr","And also some clean up opportunities I noticed along the way.

This was discussed on !2045, https://gitlab.com/graphviz/graphviz/-/merge_requests/2045#note_626133012, and we said it was low priority. But I thought I'd do it now while it's fresh in my mind.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2054","3dc4a73b35c5ed6078c50bcc64eb1797e69dbb66","2021-07-16 00:09:35.698-04","2021-07-18T22:12:08.685Z","[]"
1827,1585,"remove eFence support","The eFence memory debugging tool has these days been superseded by Valgrind and
Address Sanitizer. Closes #1827.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1585","aea52c679aefcc7cf6010bf728761dbd2930fdf4","2020-09-19 00:01:57.356-04","2020-09-26T01:05:03.140Z","[]"
2130,2188,"CI: avoid BOM in COLLECTION file in MinGW build jobs","Fixes https://gitlab.com/graphviz/graphviz/-/issues/2130.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2188","58592bc8f5e85f57c0428a931d120bcf558d3d3c","2021-09-25 00:07:14.454-04","2021-09-26T09:52:39.920Z","[]"
621,571,"Attributes for fdp features","![image](/uploads/d7e185b3ede203312b06fc23d6af3bad/image.png)","merged","https://gitlab.com/graphviz/graphviz.gitlab.io/-/merge_requests/571","251e326e9e72b0caab4b0abd6306de2ba7134e21","2022-09-28 00:06:58.877-04","2022-10-01T00:25:21.481Z","[]"
2130,2167,"Stable Release 2.49.1","I propose cutting a new release on 2021-09-22.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2167","6ced424688ffaafbf746ead675f4c514ec8559b7","2021-09-17 00:08:02.901-04","2021-09-23T00:04:14.635Z","[]"
1308,3131,"add a test case for #1308","Along with some other misc clean up.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/3131","7c09773744d7d0750c0a7b535a98fb72c06b02c8","2023-03-24 00:05:29.824-04","2023-03-26T22:18:38.242Z","[]"
2180,2407,"Fix flaky lneato usage on Windows","Fixes https://gitlab.com/graphviz/graphviz/-/issues/1934.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2407","eafcc51094dd81bfebce370bb41cad2acbe8c7b3","2022-01-16 00:06:12.981-05","2022-01-17T17:35:36.132Z","[]"
219,2779,"remove dotty, lefty, lneato","Lefty, and its dependent tools Dotty and Lneato, have been suspected unused for
a long time. They were scheduled for removal, but we took a cautious and very
slow approach to this given how pervasive Graphviz is and the limited visibility
we have into its usage:

  1. 2021-09-25 make Lefty default to disabled in the build system¹
  2. 2022-01-16 disable Lefty in published graphviz.org packages²
  3. 2022-03-28 remove build system support³

This completes the final step of removing the code from the repository. It is
still retained in the history, should anyone need access to it or need to build
a past version of Graphviz with Lefty.

So far, we have only heard two notable reactions from the downstream world:

  1. Lefty disabling was not quite complete on the first attempt.⁴
  2. There has been an offer of assistance to maintain Lefty.⁵ No patches have
     yet emerged, but if and when they do we could feasibly reverse direction on
     this and reinstate Lefty and friends.

Gitlab: closes #219, closes #552, related to #1836, #1854

¹ 1a4ad00b59cc1e1e9302fcbd1a205495ee59cab5
² 04a78cc9ae01b2a7e5d5435146cd503c45af90b9
³ 6faa34010f947510ec129af2d998614de8a513ed
⁴ https://gitlab.com/graphviz/graphviz/-/issues/2153
⁵ https://forum.graphviz.org/t/lefty-not-a-graphviz-application/835/6","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2779","b2f287ca315dd5bf689d9ce2ca71dbfe63fb8a61","2022-08-03 00:08:37.228-04","2022-08-08T14:56:44.374Z","[]"
2148,2270,"remove 'COLLECTION' from the packaging hierarchy","Each Graphviz version has a notion of “collection,” which traditionally could be
the values “stable” or “development.” The semantically versioned releases that
are published to the website are considered stable. The inter-release packages
that the deploy.py script still uploads to the Gitlab package repository are
considered development. gen_version.py knows how to determine the collection of
a version during build.

Additionally .gitlab-ci.yml knew of another collection value, “experimental,” of
which gen_version.py was unaware. It would manually tweak the collection to this
for certain non-mainstream builds.

deploy.py knows nothing of this notion of collections.

The combined effect of the above has led to some negative outcomes:

  1. Published releases include a mixture of files labelled “stable” and files
     labelled “experimental.” It is not clear to the general public what either
     of these labels mean or how they differ.

  2. In recent times, “development” versions are no more or less stable than
     “stable” versions. The terminology here unfortunately has become
     inaccurate.

  3. The directory hierarchy for published releases has included an extra level
     for collection. If deployment worked as intended, this would be redundant
     as every release artifact would be “stable.” However, as discussed above,
     the deployment script actually publishes “experimental” artifacts as well.

To reduce confusion and simplify build and packaging going forwards, this change
removes the notion of collection. The generated COLLECTION file is no longer
produced and users should have no need to be aware of this concept.
gen_version.py still internally knows the idea of collections to distinguish
published release version numbers from inter-release version numbers. But this
is no longer exposed to the rest of the build system and packaging.

The notion of “experimental” as a collection value is completely removed.

Closes #2148.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2270","422a0723b4c35502d9f2a06806c86b3ba1f0ce3b","2021-11-07 00:05:18.974-04","2021-11-10T02:16:15.070Z","[]"
1484,1305,"Cycle based centroid for curved edges","Here is my pull request for cycle based centroids for curved edges.  I implemented my own pointer based vector so that I could do vectors of vectors of nodes, or vector of nodes with the same structure.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1305","97811bd35bed364f76d076eca0e16d40db8da8fb","2019-01-28 00:04:36.689-05","2019-02-05T02:22:07.736Z","[]"
1873,2071,"more sfprintf removal","More movement towards #1873, #1998.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2071","b336334b43656b06a34943ed1ae0ef08fb8a8934","2021-07-24 00:08:07.578-04","2021-08-04T03:31:54.388Z","[]"
2258,2815,"fix 'id' attribute in SVG output omitting input graph id","When using an ID attribute on the input graph,¹ this attribute would only be
propagated to some output elements. In particular, generated `linearGradient`
and `radialGradient` elements in SVGs would be missing the ID.

Gitlab: fixes #2258

¹ https://graphviz.org/docs/attrs/id/","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2815","465cef702370966f17d27d455093cf69a651af9c","2022-08-27 00:00:11.821-04","2022-08-29T14:38:16.858Z","[]"
1711,1372,"Start 2.45 development series also for CMake builds","Fixes https://gitlab.com/graphviz/graphviz/-/issues/1711.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1372","fa40209b378c8435fd1c8d6c74ff0ff95c9f45b2","2020-05-22 00:02:55.563-04","2020-05-22T11:13:57.637Z","[]"
1761,1457,"Test C examples in CI also on Windows","This is an addition to https://gitlab.com/graphviz/graphviz/-/merge_requests/1455.


TODO before merge:

- [x] Check if all the changes in https://gitlab.com/magjac/graphviz/-/commit/c65bcfd6e19eab4cfae0514da678c735f19e39e2 are necessary. Without at least some of them we get `neatopack.obj : error LNK2019: unresolved external symbol __imp_pack_graph referenced in function main`. **EDIT**: No they weren't. Only one was. See https://gitlab.com/magjac/graphviz/-/commit/e4a4dbd1d9c841b8003f9ef23b1872ddae132120. **EDIT 2:** Although not necessary for this MR I also added `pack_graph` to [the other copy of `gvc.def`](https://gitlab.com/graphviz/graphviz/-/merge_requests/1457/diffs?diff_id=100411957&start_sha=8a680096a89cb09d35ea97fd00242c938238a92b) to keep them synchronized. See https://gitlab.com/graphviz/graphviz/-/issues/1761.

- [x] Rebase on new master when https://gitlab.com/graphviz/graphviz/-/merge_requests/1455 has been merged.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1457","5f1a7d3be6af2aad1abcb742fb9ca57d418153aa","2020-07-08 00:04:09.317-04","2020-07-12T10:29:30.833Z","[]"
2358,3108,"wrap Catch2 unit tests to enable both JUnit and stderr output","Unfortunately, as explained in the comment in the Python script in this commit,
there appears to be no way to instruct a Catch2 binary to output _both_ JUnit
format to a file and diagnostic failures to stderr.¹ First running the test
binary in JUnit mode and then, if it fails, re-running it in console mode seems
a simple way around this. Unfortunately this does not seem straightforward to
achieve in CMake (`add_test` does not support multiple `COMMAND`s and scripting
something involving the `||` shell operator in a cross-platform way seems
complex).

This commit introduces a Python wrapper to perform the re-run logic. It is not
ideal, but seems the least complex way of achieving this.

Gitlab: closes #2358

¹ See
  https://stackoverflow.com/questions/56244534/catch2-output-to-console-and-file
  for some more information.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/3108","7157b429b8d3ae8fa06d1481f3fcfd38677bbb50","2023-03-14 00:02:25.526-04","2023-03-19T04:10:51.639Z","[]"
1714,18,"Add ""Edit this Page"" links to pages template","This should hopefully lower the bar to getting contributors to improve
the docs.

This is a first shot at addressing #7 - happy to iterate on the UI of
this.

Tested locally with `bundle exec jekyll serve`.

![image](/uploads/8efea8356f11b38c784e9a1e9c269a6c/image.png)","merged","https://gitlab.com/graphviz/graphviz.gitlab.io/-/merge_requests/18","f6a37c1e36c1190da8268bf4930c4684ab3c315e","2020-05-22 00:00:03.633-04","2020-05-23T08:26:24.767Z","[]"
1741,1430,"deallocate memory before exiting mkdefs.c","The code in mkdef.c gets compiled and executed during Graphviz compilation. When
building with Address Sanitizer enabled, instrumentation is also applied to this
utility during compilation. Usually this is not a problem, but when configuring
ASan to exit with an error on leak detection it would cause the build step that
runs mkdefs to erroneously fail. We now explicitly clean up before exiting
mkdefs, making ASan happy in all configurations. Closes #1741.

This implements the conservative option on #1741, of inserting explicit calls to `free` instead of trying to refactor this into a scripting language. I'll merge this on 2020-06-20 if I don't hear objections.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1430","7d9cfa8c3dddcaeb9a70d4e53d84d4374d60656b","2020-06-14 00:09:23.817-04","2020-06-15T00:49:36.467Z","[]"
1793,2432,"some non-functional changes for simplification/cleanup","Some minor things I came across while working on #1793.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2432","cd989d3f4f7e3f0c5425071c5116024fc2c0e7a0","2022-02-06 00:04:53.847-05","2022-02-07T08:52:44.336Z","[]"
2233,3030,"Autotools: look for Qt6 in preference to Qt5","This is the equivalent of 743aed2f, but for the
Autotools build system.

Qt6 no longer ships with pkg-config (.pc) file(s). So we need to do manual
discovery of the necessary information ourselves.

QMake is called `qtmake6` in Qt6 and the `qtmake` that ships with it is a
symlink to the former. So this change preferences Qt6 if both Qt5 and Qt6 are
installed.

Some notable warts:

  1. Discovery uses `AC_CHECK_FILE` rather than
     `AC_CHECK_HEADER`/`AC_CHECK_HEADERS`. The latter seems to exclusively call
     the C compiler rather than the C++ compiler, and thus cannot be used for
     C++ header discovery. A consequence of this choice is that discovery
     checks existence only, not whether the headers are usable.

  2. Library discovery also uses `AC_CHECK_FILE` rather than `AC_CHECK_LIB`.
     Given the above restriction, if we cannot call the C++ compiler, there is
     little point in attempting a link check. But this does mean that discovery
     here also only checks existence, not whether the libraries are usable.

  3. There seems to be no pkg-config-like mechanism for discovering that e.g.
     Qt6Widgets and Qt6PrintSupport depend on Qt6Gui and thus `-lQt6Gui.so` must
     also be included in the link line. Qt6 has migrated to a CMake-based build
     system and their answer to most of these such problems appears to be “move
     to CMake.” This change just hard codes the link lines under the assumption
     these will be stable across the Qt6 series.

  4. Qt6 requires C++17, so we need to switch from C++11 to C++17 mode when
     `--with-qt=yes`. The CMake discovery apparently does this automatically.

  5. The `QT_SELECT` environment variable does nothing in Qt6. The line using it
     in cmd/gvedit/Makefile.am has been left unchanged in this commit. When
     using Qt5 it still avoids accidentally picking up Qt4 and when using Qt6 it
     is a no-op.

Gitlab: closes #2233","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/3030","d4969fa197ede68d521fadc8591760f0335d40b5","2022-12-31 00:00:11.695-05","2023-01-03T05:10:07.085Z","[]"
1626,1373,"use Python 3 compatible syntax in autotools check","We expect `python` to be a symlink to Python 3, not Python 2 but it does not
hurt to use syntax compatible with both. Other Python checks in configure.ac
were already using compatible syntax.

Fixes #1626.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1373","b308bc031dbeb3b0af1f71d293b98b8048b2ac94","2020-05-24 00:00:06.385-04","2020-05-28T10:56:41.127Z","[]"
372,2929,"Fix issue 372 for tee arrows","Following !2701, !2907, !2910 and !2914, this MR fixes #372 also for 'tee' shaped edge arrows. It also adds a (passing) test for 'none' shaped arrows, i.e., edges *without* arrows.
 
Towards https://gitlab.com/graphviz/graphviz/-/issues/372.

Below is a list of node shape families and arrow types to show which are fixed and not by this and previous MRs.

[Arrow types](https://gitlab.com/magjac/graphviz/-/blob/main/lib/common/arrows.c#L29-36):
- [x] norm
- [ ] crow
- [x] tee
- [x] box
- [x] diamond
- [x] dot
- [ ] curve
- [ ] gap


[Node shape families](https://gitlab.com/magjac/graphviz/-/blob/main/lib/common/shapes.c#L42-79):
- [x] poly
- [x] point
- [ ] record
- [ ] epsf
- [x] star
- [ ] cylinder","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/2929","5ed480a52ddbf89ad5697376d93b95635eb38230","2022-11-02 00:05:50.588-04","2022-11-04T18:59:18.233Z","[]"
2054,1929,"remove unused lib/inkpot","Closes #2054.","merged","https://gitlab.com/graphviz/graphviz/-/merge_requests/1929","b9347c81fc38c06f79aed22bf0e0b8e61c3b5eaf","2021-04-26 00:07:23.821-04","2021-05-02T02:44:34.753Z","[]"
